s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-1.5018245E-003,-2.2204460E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5018245E-003, 0.0000000E+000, 0.0000000E+000
 2.5000000E-001, 1.0571325E+000,-3.1072073E-005, 1.7919064E-002, 5.2398105E-008, 3.3434897E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6358395E-004, 1.0753549E+000, 1.6093055E-004, 1.6093055E-004
 5.0000000E-001, 3.3357002E+000,-2.8752947E-004, 5.7047626E-002,-2.0139070E-003, 4.9679882E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0742690E+000, 3.3909431E+000, 3.0364681E-004, 3.0364681E-004
 7.5000000E-001, 5.6996309E+000,-4.9365444E-001, 8.8992462E-002,-1.3818411E-002, 6.7332158E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3847634E+000, 5.2818239E+000, 4.1734212E-004, 4.1734212E-004
 1.0000000E+000, 7.7117330E+000,-1.4568124E+000, 1.0630884E-001,-4.0485031E-002, 1.0320133E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2677705E+000, 6.3217764E+000, 5.0042642E-004, 5.0042642E-004
 1.2500000E+000, 9.2548202E+000,-3.1144363E+000, 1.0309330E-001,-7.5442544E-002, 1.8572291E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2983552E+000, 6.1698919E+000, 5.5738813E-004, 5.5738813E-004
 1.5000000E+000, 1.0393550E+001,-4.5283445E+000, 9.8022006E-002,-9.4829844E-002, 2.2426847E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1459591E+000, 5.8706403E+000, 5.9475260E-004, 5.9475260E-004
 1.7500000E+000, 1.1161611E+001,-4.0353536E+000, 1.1974980E-001,-8.6226894E-002, 2.3944860E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8580729E+000, 7.1621751E+000, 6.1855673E-004, 6.1855673E-004
 2.0000000E+000, 1.1661853E+001,-3.3327333E+000, 1.4051862E-001,-7.4027516E-002, 2.4713093E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1568260E+000, 8.3980818E+000, 6.3344088E-004, 6.3344088E-004
 2.2500000E+000, 1.1980584E+001,-2.8440294E+000, 1.5449090E-001,-6.3132706E-002, 2.5134075E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3956270E+000, 9.2304258E+000, 6.4263900E-004, 6.4263900E-004
 2.5000000E+000, 1.2180504E+001,-4.0135182E+000, 1.3815967E-001,-5.8508986E-002, 2.5364778E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2252470E+000, 8.2491735E+000, 6.4828210E-004, 6.4828210E-004
 2.6922123E+000, 1.3664249E+001,-4.5158601E+000, 1.5516892E-001,-5.8724393E-002, 2.5435912E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2454784E+000, 9.2473769E+000, 6.5107642E-004, 6.5107642E-004
 2.8844244E+000, 1.2942063E+001,-4.3574864E+000, 1.4526606E-001,-6.7261517E-002, 2.5433646E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2397889E+000, 8.6651247E+000, 6.5298576E-004, 6.5298576E-004
 3.0442865E+000, 1.3517317E+001,-2.9990779E+000, 1.7815560E-001,-7.2753657E-002, 2.5393415E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6597311E+000, 1.0626180E+001, 6.5410295E-004, 6.5410295E-004
 3.2041483E+000, 1.2976379E+001,-3.2404520E+000, 1.6453082E-001,-8.2280638E-002, 2.5345258E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0619682E+001, 9.8207122E+000, 6.5491561E-004, 6.5491561E-004
 3.3640101E+000, 1.2716661E+001,-3.6843531E+000, 1.5240054E-001,-8.7656071E-002, 2.5368155E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8155820E+000, 9.0995890E+000, 6.5550652E-004, 6.5550652E-004
 3.5023346E+000, 1.3157220E+001,-3.7141770E+000, 1.5943495E-001,-8.9519114E-002, 2.5432319E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0955093E+000, 9.5155021E+000, 6.5588586E-004, 6.5588586E-004
 3.6406593E+000, 1.2847034E+001,-3.8469158E+000, 1.5181999E-001,-9.1438298E-002, 2.5494019E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5112877E+000, 9.0630497E+000, 6.5617367E-004, 6.5617367E-004
 3.7789838E+000, 1.2681140E+001,-3.7119053E+000, 1.5131638E-001,-8.9948304E-002, 2.5550356E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0600907E+000, 9.0331583E+000, 6.5639200E-004, 6.5639200E-004
 3.9173086E+000, 1.2593070E+001,-3.4701872E+000, 1.5400327E-001,-8.7307045E-002, 2.5588297E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0303843E+000, 9.1921382E+000, 6.5655762E-004, 6.5655762E-004
 4.0345793E+000, 1.3095078E+001,-3.3608413E+000, 1.6458072E-001,-8.5215959E-002, 2.5603618E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1894816E+000, 9.8161617E+000, 6.5666629E-004, 6.5666629E-004
 4.1518497E+000, 1.2851214E+001,-3.4448975E+000, 1.5899830E-001,-8.4950748E-002, 2.5608064E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8132236E+000, 9.4829250E+000, 6.5675225E-004, 6.5675225E-004
